No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date,day_of_week,is_weekend
158,2013,3,7,13,258.0,283.0,111.0,226.0,3700.0,17.0,17.7,1000.2,-3.2,0.0,SW,3.1,Aotizhongxin,2013-03-07 13:00:00,Thursday,False
159,2013,3,7,14,277.0,284.0,102.0,167.0,2899.0,39.0,18.3,998.6,-3.2,0.0,SSW,3.6,Aotizhongxin,2013-03-07 14:00:00,Thursday,False
160,2013,3,7,15,282.0,326.0,79.0,130.0,2399.0,61.0,18.6,997.6,-1.8,0.0,SSW,3.3,Aotizhongxin,2013-03-07 15:00:00,Thursday,False
161,2013,3,7,16,267.0,310.0,62.0,97.0,1899.0,80.0,17.9,997.2,-0.9,0.0,SW,1.9,Aotizhongxin,2013-03-07 16:00:00,Thursday,False
162,2013,3,7,17,216.0,257.0,64.0,86.0,1600.0,84.0,15.4,997.1,-1.7,0.0,NNW,1.4,Aotizhongxin,2013-03-07 17:00:00,Thursday,False
163,2013,3,7,18,201.0,255.0,76.0,125.0,1899.0,84.0,14.4,997.4,-2.5,0.0,N,1.9,Aotizhongxin,2013-03-07 18:00:00,Thursday,False
164,2013,3,7,19,211.0,287.0,79.0,173.0,2399.0,10.0,13.4,997.9,-2.6,0.0,NNE,1.5,Aotizhongxin,2013-03-07 19:00:00,Thursday,False
165,2013,3,7,20,227.0,298.0,99.0,207.0,3399.0,84.0,11.8,997.7,-2.1,0.0,NE,1.5,Aotizhongxin,2013-03-07 20:00:00,Thursday,False
166,2013,3,7,21,282.0,377.0,114.0,213.0,4000.0,84.0,9.2,997.9,-1.3,0.0,NNE,1.4,Aotizhongxin,2013-03-07 21:00:00,Thursday,False
167,2013,3,7,22,363.0,452.0,126.0,210.0,4000.0,84.0,7.5,998.3,-1.2,0.0,NE,1.3,Aotizhongxin,2013-03-07 22:00:00,Thursday,False
168,2013,3,7,23,376.0,426.0,128.0,209.0,3799.0,84.0,6.6,998.4,-0.9,0.0,E,0.1,Aotizhongxin,2013-03-07 23:00:00,Thursday,False
169,2013,3,8,0,344.0,389.0,107.0,195.0,3799.0,84.0,4.1,998.2,-1.3,0.0,ESE,0.0,Aotizhongxin,2013-03-08 00:00:00,Friday,False
170,2013,3,8,1,339.0,370.0,90.0,177.0,4099.0,84.0,3.3,998.5,-1.7,0.0,N,0.9,Aotizhongxin,2013-03-08 01:00:00,Friday,False
174,2013,3,8,5,315.0,346.0,47.0,144.0,3200.0,84.0,1.4,999.0,-1.5,0.0,SW,0.8,Aotizhongxin,2013-03-08 05:00:00,Friday,False
175,2013,3,8,6,310.0,327.0,45.0,146.0,3299.0,84.0,1.1,999.7,-1.8,0.0,WSW,0.8,Aotizhongxin,2013-03-08 06:00:00,Friday,False
176,2013,3,8,7,309.0,318.0,44.0,145.0,4099.0,84.0,5.7,1000.4,0.5,0.0,NNE,1.0,Aotizhongxin,2013-03-08 07:00:00,Friday,False
177,2013,3,8,8,310.0,337.0,88.0,137.0,4900.0,84.0,10.9,1000.8,1.4,0.0,SE,0.7,Aotizhongxin,2013-03-08 08:00:00,Friday,False
178,2013,3,8,9,326.0,371.0,144.0,149.0,5200.0,84.0,16.9,1001.1,-0.4,0.0,E,1.0,Aotizhongxin,2013-03-08 09:00:00,Friday,False
180,2013,3,8,11,219.0,362.0,83.0,160.0,3100.0,84.0,20.5,1000.5,-3.3,0.0,SSW,4.4,Aotizhongxin,2013-03-08 11:00:00,Friday,False
181,2013,3,8,12,104.0,194.0,37.0,101.0,1399.0,84.0,21.7,999.4,-2.3,0.0,S,3.0,Aotizhongxin,2013-03-08 12:00:00,Friday,False
182,2013,3,8,13,121.0,225.0,40.0,96.0,1300.0,84.0,22.5,998.2,-2.3,0.0,S,3.3,Aotizhongxin,2013-03-08 13:00:00,Friday,False
183,2013,3,8,14,184.0,348.0,49.0,104.0,1800.0,84.0,17.4,998.3,1.4,0.0,ESE,4.5,Aotizhongxin,2013-03-08 14:00:00,Friday,False
184,2013,3,8,15,330.0,508.0,102.0,139.0,3600.0,84.0,13.9,999.5,1.2,0.0,ESE,2.7,Aotizhongxin,2013-03-08 15:00:00,Friday,False
185,2013,3,8,16,172.0,284.0,84.0,84.0,1700.0,84.0,11.9,1000.2,0.0,0.0,ESE,2.6,Aotizhongxin,2013-03-08 16:00:00,Friday,False
186,2013,3,8,17,114.0,181.0,68.0,68.0,1100.0,68.0,10.3,999.9,-0.5,0.0,SE,2.8,Aotizhongxin,2013-03-08 17:00:00,Friday,False
187,2013,3,8,18,82.0,128.0,55.0,63.0,900.0,68.0,9.3,1000.6,-0.9,0.0,S,1.4,Aotizhongxin,2013-03-08 18:00:00,Friday,False
188,2013,3,8,19,84.0,123.0,46.0,73.0,1100.0,68.0,8.0,1000.5,-0.3,0.0,NE,0.8,Aotizhongxin,2013-03-08 19:00:00,Friday,False
189,2013,3,8,20,91.0,104.0,48.0,65.0,1000.0,68.0,7.9,1000.4,-1.6,0.0,SSW,1.4,Aotizhongxin,2013-03-08 20:00:00,Friday,False
190,2013,3,8,21,81.0,87.0,43.0,61.0,1100.0,68.0,7.2,1000.0,-1.5,0.0,ENE,1.6,Aotizhongxin,2013-03-08 21:00:00,Friday,False
191,2013,3,8,22,90.0,102.0,45.0,68.0,1399.0,68.0,6.3,999.0,-3.4,0.0,E,0.9,Aotizhongxin,2013-03-08 22:00:00,Friday,False
192,2013,3,8,23,79.0,85.0,53.0,63.0,1500.0,68.0,5.7,997.7,-3.4,0.0,SSW,1.0,Aotizhongxin,2013-03-08 23:00:00,Friday,False
193,2013,3,9,0,49.0,67.0,53.0,70.0,1600.0,68.0,3.6,996.1,-2.6,0.0,W,0.6,Aotizhongxin,2013-03-09 00:00:00,Saturday,True
194,2013,3,9,1,89.0,91.0,54.0,84.0,1899.0,68.0,2.1,994.9,-2.6,0.0,W,1.1,Aotizhongxin,2013-03-09 01:00:00,Saturday,True
195,2013,3,9,2,89.0,97.0,44.0,97.0,2299.0,68.0,1.4,994.1,-3.1,0.0,N,0.0,Aotizhongxin,2013-03-09 02:00:00,Saturday,True
196,2013,3,9,3,98.0,125.0,42.0,94.0,2299.0,68.0,1.1,993.0,-3.2,0.0,NE,1.4,Aotizhongxin,2013-03-09 03:00:00,Saturday,True
197,2013,3,9,4,97.0,118.0,52.0,97.0,2399.0,68.0,1.8,992.0,-2.3,0.0,E,0.0,Aotizhongxin,2013-03-09 04:00:00,Saturday,True
198,2013,3,9,5,102.0,123.0,52.0,93.0,2500.0,68.0,3.2,992.0,-2.8,0.0,NE,1.3,Aotizhongxin,2013-03-09 05:00:00,Saturday,True
199,2013,3,9,6,110.0,153.0,44.0,83.0,2600.0,68.0,2.8,992.2,-2.5,0.0,NE,1.0,Aotizhongxin,2013-03-09 06:00:00,Saturday,True
200,2013,3,9,7,108.0,143.0,51.0,85.0,2100.0,68.0,4.6,992.9,-2.1,0.0,NE,1.8,Aotizhongxin,2013-03-09 07:00:00,Saturday,True
201,2013,3,9,8,104.0,139.0,70.0,82.0,2100.0,68.0,8.4,994.1,-1.7,0.0,E,2.6,Aotizhongxin,2013-03-09 08:00:00,Saturday,True
202,2013,3,9,9,113.0,166.0,108.0,86.0,1899.0,68.0,16.3,995.9,-0.4,0.0,NNW,3.3,Aotizhongxin,2013-03-09 09:00:00,Saturday,True
203,2013,3,9,10,145.0,272.0,122.0,86.0,2200.0,68.0,16.7,998.3,-4.6,0.0,NNW,7.7,Aotizhongxin,2013-03-09 10:00:00,Saturday,True
204,2013,3,9,11,69.0,587.0,50.0,21.0,400.0,68.0,14.3,1001.3,-9.1,0.0,NNW,7.4,Aotizhongxin,2013-03-09 11:00:00,Saturday,True
206,2013,3,9,13,49.0,628.0,4.0,7.0,300.0,76.0,10.3,1006.5,-17.0,0.0,NNW,7.2,Aotizhongxin,2013-03-09 13:00:00,Saturday,True
207,2013,3,9,14,47.0,662.0,3.0,6.0,300.0,81.0,10.5,1008.1,-16.8,0.0,NNW,6.7,Aotizhongxin,2013-03-09 14:00:00,Saturday,True
208,2013,3,9,15,28.0,443.0,3.0,8.0,300.0,81.0,10.2,1009.4,-17.1,0.0,N,3.9,Aotizhongxin,2013-03-09 15:00:00,Saturday,True
209,2013,3,9,16,21.0,263.0,3.0,9.0,300.0,81.0,10.5,1010.8,-17.8,0.0,N,4.8,Aotizhongxin,2013-03-09 16:00:00,Saturday,True
210,2013,3,9,17,14.0,251.0,4.0,9.0,300.0,81.0,8.6,1013.0,-18.3,0.0,NNE,4.8,Aotizhongxin,2013-03-09 17:00:00,Saturday,True
211,2013,3,9,18,17.0,205.0,4.0,10.0,300.0,81.0,7.4,1015.9,-19.3,0.0,NNE,4.8,Aotizhongxin,2013-03-09 18:00:00,Saturday,True
212,2013,3,9,19,15.0,107.0,5.0,10.0,400.0,81.0,6.4,1018.1,-18.4,0.0,N,3.5,Aotizhongxin,2013-03-09 19:00:00,Saturday,True
213,2013,3,9,20,18.0,104.0,4.0,7.0,400.0,82.0,5.6,1019.7,-18.3,0.0,N,4.5,Aotizhongxin,2013-03-09 20:00:00,Saturday,True
214,2013,3,9,21,12.0,58.0,4.0,8.0,400.0,82.0,4.8,1020.3,-17.6,0.0,N,3.3,Aotizhongxin,2013-03-09 21:00:00,Saturday,True
215,2013,3,9,22,11.0,34.0,6.0,8.0,300.0,82.0,3.8,1021.2,-17.8,0.0,NNE,1.2,Aotizhongxin,2013-03-09 22:00:00,Saturday,True
216,2013,3,9,23,6.0,19.0,8.0,10.0,400.0,82.0,0.8,1021.3,-14.1,0.0,SSE,0.6,Aotizhongxin,2013-03-09 23:00:00,Saturday,True
217,2013,3,10,0,11.0,15.0,6.0,16.0,400.0,82.0,-0.5,1020.8,-13.4,0.0,N,0.0,Aotizhongxin,2013-03-10 00:00:00,Sunday,True
218,2013,3,10,1,11.0,16.0,10.0,25.0,400.0,82.0,-0.2,1021.1,-11.6,0.0,W,1.0,Aotizhongxin,2013-03-10 01:00:00,Sunday,True
219,2013,3,10,2,6.0,18.0,14.0,41.0,400.0,82.0,-2.1,1020.9,-11.7,0.0,NNE,0.7,Aotizhongxin,2013-03-10 02:00:00,Sunday,True
220,2013,3,10,3,10.0,25.0,17.0,55.0,500.0,82.0,-2.0,1021.1,-11.8,0.0,NNW,1.2,Aotizhongxin,2013-03-10 03:00:00,Sunday,True
221,2013,3,10,4,18.0,63.0,17.0,76.0,500.0,82.0,-1.3,1021.9,-14.8,0.0,NNE,0.0,Aotizhongxin,2013-03-10 04:00:00,Sunday,True
222,2013,3,10,5,21.0,35.0,18.0,80.0,700.0,82.0,-1.8,1022.0,-10.9,0.0,W,1.7,Aotizhongxin,2013-03-10 05:00:00,Sunday,True
223,2013,3,10,6,18.0,21.0,21.0,73.0,800.0,82.0,-2.0,1022.5,-11.8,0.0,N,0.0,Aotizhongxin,2013-03-10 06:00:00,Sunday,True
224,2013,3,10,7,24.0,46.0,21.0,82.0,1500.0,82.0,3.5,1023.2,-14.7,0.0,SSW,2.3,Aotizhongxin,2013-03-10 07:00:00,Sunday,True
225,2013,3,10,8,31.0,74.0,33.0,84.0,1300.0,82.0,5.3,1023.5,-15.9,0.0,SW,4.6,Aotizhongxin,2013-03-10 08:00:00,Sunday,True
226,2013,3,10,9,26.0,75.0,34.0,69.0,900.0,82.0,6.8,1023.1,-15.9,0.0,SSW,5.2,Aotizhongxin,2013-03-10 09:00:00,Sunday,True
227,2013,3,10,10,27.0,63.0,28.0,55.0,700.0,82.0,8.3,1022.4,-14.7,0.0,SSW,4.6,Aotizhongxin,2013-03-10 10:00:00,Sunday,True
228,2013,3,10,11,30.0,59.0,20.0,40.0,800.0,82.0,9.8,1021.9,-14.2,0.0,S,2.7,Aotizhongxin,2013-03-10 11:00:00,Sunday,True
229,2013,3,10,12,28.0,56.0,21.0,34.0,700.0,82.0,10.4,1021.0,-14.4,0.0,SSW,0.4,Aotizhongxin,2013-03-10 12:00:00,Sunday,True
230,2013,3,10,13,34.0,52.0,20.0,30.0,600.0,82.0,11.2,1020.0,-13.8,0.0,S,2.8,Aotizhongxin,2013-03-10 13:00:00,Sunday,True
231,2013,3,10,14,28.0,54.0,17.0,28.0,500.0,82.0,11.4,1019.0,-13.6,0.0,SSW,4.0,Aotizhongxin,2013-03-10 14:00:00,Sunday,True
232,2013,3,10,15,37.0,71.0,17.0,27.0,500.0,82.0,11.3,1018.7,-14.5,0.0,SW,4.5,Aotizhongxin,2013-03-10 15:00:00,Sunday,True
233,2013,3,10,16,36.0,94.0,18.0,26.0,500.0,84.0,10.4,1018.3,-13.7,0.0,SW,4.1,Aotizhongxin,2013-03-10 16:00:00,Sunday,True
234,2013,3,10,17,38.0,117.0,25.0,33.0,500.0,84.0,9.1,1018.2,-13.4,0.0,SSW,4.4,Aotizhongxin,2013-03-10 17:00:00,Sunday,True
235,2013,3,10,18,44.0,106.0,27.0,34.0,600.0,84.0,8.2,1018.5,-12.3,0.0,SSW,2.6,Aotizhongxin,2013-03-10 18:00:00,Sunday,True
236,2013,3,10,19,60.0,102.0,28.0,39.0,700.0,84.0,7.7,1018.8,-11.1,0.0,SSW,2.3,Aotizhongxin,2013-03-10 19:00:00,Sunday,True
237,2013,3,10,20,70.0,115.0,33.0,61.0,800.0,84.0,7.4,1018.8,-10.9,0.0,S,3.5,Aotizhongxin,2013-03-10 20:00:00,Sunday,True
238,2013,3,10,21,64.0,114.0,28.0,62.0,800.0,84.0,6.5,1018.9,-10.3,0.0,SSW,2.7,Aotizhongxin,2013-03-10 21:00:00,Sunday,True
239,2013,3,10,22,70.0,123.0,31.0,60.0,900.0,84.0,5.9,1018.5,-10.0,0.0,SW,2.4,Aotizhongxin,2013-03-10 22:00:00,Sunday,True
240,2013,3,10,23,81.0,140.0,46.0,62.0,1000.0,84.0,3.0,1018.7,-9.0,0.0,SSW,0.9,Aotizhongxin,2013-03-10 23:00:00,Sunday,True
241,2013,3,11,0,90.0,147.0,55.0,69.0,1100.0,84.0,0.3,1018.5,-8.7,0.0,SW,1.4,Aotizhongxin,2013-03-11 00:00:00,Monday,False
242,2013,3,11,1,95.0,156.0,57.0,78.0,1100.0,84.0,-0.7,1018.0,-7.3,0.0,SW,0.7,Aotizhongxin,2013-03-11 01:00:00,Monday,False
243,2013,3,11,2,95.0,140.0,53.0,76.0,1100.0,84.0,-1.7,1017.4,-7.0,0.0,WNW,0.5,Aotizhongxin,2013-03-11 02:00:00,Monday,False
244,2013,3,11,3,96.0,138.0,56.0,78.0,1100.0,84.0,-2.1,1017.2,-6.5,0.0,N,0.6,Aotizhongxin,2013-03-11 03:00:00,Monday,False
245,2013,3,11,4,97.0,140.0,55.0,80.0,1100.0,84.0,-1.6,1016.9,-7.9,0.0,NNE,1.1,Aotizhongxin,2013-03-11 04:00:00,Monday,False
246,2013,3,11,5,106.0,146.0,49.0,76.0,1200.0,84.0,-2.3,1016.9,-8.0,0.0,SE,0.1,Aotizhongxin,2013-03-11 05:00:00,Monday,False
247,2013,3,11,6,114.0,147.0,40.0,76.0,1600.0,84.0,-2.1,1017.0,-8.0,0.0,NE,0.9,Aotizhongxin,2013-03-11 06:00:00,Monday,False
248,2013,3,11,7,112.0,155.0,62.0,77.0,2100.0,84.0,1.3,1017.4,-8.3,0.0,NNE,1.9,Aotizhongxin,2013-03-11 07:00:00,Monday,False
249,2013,3,11,8,113.0,184.0,71.0,77.0,2600.0,84.0,3.1,1017.5,-8.6,0.0,NE,1.8,Aotizhongxin,2013-03-11 08:00:00,Monday,False
250,2013,3,11,9,120.0,196.0,96.0,89.0,2500.0,84.0,4.6,1016.8,-8.2,0.0,NE,1.8,Aotizhongxin,2013-03-11 09:00:00,Monday,False
251,2013,3,11,10,141.0,205.0,102.0,97.0,2500.0,84.0,6.7,1016.0,-8.1,0.0,NNE,1.4,Aotizhongxin,2013-03-11 10:00:00,Monday,False
252,2013,3,11,11,140.0,198.0,96.0,105.0,2299.0,84.0,7.6,1015.0,-8.1,0.0,N,1.3,Aotizhongxin,2013-03-11 11:00:00,Monday,False
253,2013,3,11,12,149.0,207.0,99.0,118.0,2200.0,84.0,9.7,1013.4,-7.5,0.0,NNW,1.6,Aotizhongxin,2013-03-11 12:00:00,Monday,False
254,2013,3,11,13,150.0,189.0,114.0,124.0,2100.0,84.0,11.3,1012.3,-7.1,0.0,S,3.5,Aotizhongxin,2013-03-11 13:00:00,Monday,False
255,2013,3,11,14,114.0,151.0,99.0,80.0,1100.0,84.0,11.4,1010.9,-7.5,0.0,SSE,2.5,Aotizhongxin,2013-03-11 14:00:00,Monday,False
256,2013,3,11,15,106.0,133.0,96.0,69.0,1000.0,84.0,10.7,1010.3,-6.2,0.0,SSW,2.1,Aotizhongxin,2013-03-11 15:00:00,Monday,False
257,2013,3,11,16,113.0,162.0,109.0,76.0,1100.0,76.0,10.4,1009.5,-6.5,0.0,SSW,3.4,Aotizhongxin,2013-03-11 16:00:00,Monday,False
258,2013,3,11,17,132.0,198.0,148.0,90.0,1700.0,76.0,9.7,1009.7,-5.8,0.0,SSW,2.1,Aotizhongxin,2013-03-11 17:00:00,Monday,False
259,2013,3,11,18,149.0,253.0,161.0,100.0,2100.0,71.0,9.7,1009.8,-5.1,0.0,S,2.0,Aotizhongxin,2013-03-11 18:00:00,Monday,False
260,2013,3,11,19,144.0,233.0,90.0,98.0,1500.0,51.0,9.6,1010.0,-4.4,0.0,S,1.5,Aotizhongxin,2013-03-11 19:00:00,Monday,False
261,2013,3,11,20,156.0,214.0,103.0,116.0,1899.0,47.0,9.8,1010.4,-2.8,0.0,SSE,1.3,Aotizhongxin,2013-03-11 20:00:00,Monday,False
262,2013,3,11,21,174.0,246.0,124.0,121.0,2200.0,47.0,9.6,1009.8,-2.7,0.0,SSW,1.5,Aotizhongxin,2013-03-11 21:00:00,Monday,False
263,2013,3,11,22,152.0,196.0,88.0,109.0,1600.0,47.0,9.3,1009.2,-4.0,0.0,SSW,1.5,Aotizhongxin,2013-03-11 22:00:00,Monday,False
264,2013,3,11,23,113.0,145.0,62.0,97.0,1300.0,47.0,8.6,1008.0,-4.6,0.0,SSE,1.1,Aotizhongxin,2013-03-11 23:00:00,Monday,False
265,2013,3,12,0,89.0,124.0,50.0,80.0,1100.0,47.0,6.3,1007.5,-2.8,0.0,WNW,1.0,Aotizhongxin,2013-03-12 00:00:00,Tuesday,False
266,2013,3,12,1,106.0,161.0,56.0,91.0,1600.0,47.0,4.8,1006.8,-2.8,0.0,SSE,0.0,Aotizhongxin,2013-03-12 01:00:00,Tuesday,False
267,2013,3,12,2,125.0,159.0,56.0,86.0,1899.0,47.0,5.3,1005.8,-1.0,0.0,ESE,0.2,Aotizhongxin,2013-03-12 02:00:00,Tuesday,False
269,2013,3,12,4,112.0,140.0,68.0,81.0,1399.0,47.0,4.3,1006.3,1.5,0.4,E,0.9,Aotizhongxin,2013-03-12 04:00:00,Tuesday,False
270,2013,3,12,5,140.0,237.0,34.0,74.0,2100.0,47.0,4.7,1006.1,1.5,0.1,NNE,1.3,Aotizhongxin,2013-03-12 05:00:00,Tuesday,False
271,2013,3,12,6,146.0,165.0,22.0,66.0,2100.0,47.0,4.1,1006.2,2.6,0.9,W,1.0,Aotizhongxin,2013-03-12 06:00:00,Tuesday,False
272,2013,3,12,7,115.0,121.0,21.0,77.0,2100.0,47.0,3.5,1006.9,2.2,0.9,NW,1.4,Aotizhongxin,2013-03-12 07:00:00,Tuesday,False
273,2013,3,12,8,120.0,122.0,17.0,78.0,1600.0,47.0,3.1,1006.9,1.9,0.4,N,1.5,Aotizhongxin,2013-03-12 08:00:00,Tuesday,False
274,2013,3,12,9,116.0,90.0,16.0,76.0,1600.0,47.0,3.4,1006.6,2.2,0.0,NNE,1.3,Aotizhongxin,2013-03-12 09:00:00,Tuesday,False
275,2013,3,12,10,123.0,94.0,16.0,71.0,1700.0,47.0,3.7,1006.8,2.2,0.0,N,0.9,Aotizhongxin,2013-03-12 10:00:00,Tuesday,False
276,2013,3,12,11,130.0,104.0,16.0,69.0,1800.0,47.0,4.4,1006.5,2.6,0.0,NNE,1.4,Aotizhongxin,2013-03-12 11:00:00,Tuesday,False
277,2013,3,12,12,132.0,87.0,14.0,75.0,1600.0,47.0,4.8,1006.8,2.2,0.0,N,1.5,Aotizhongxin,2013-03-12 12:00:00,Tuesday,False
278,2013,3,12,13,129.0,84.0,15.0,68.0,1500.0,47.0,5.3,1006.6,2.8,0.1,NE,1.8,Aotizhongxin,2013-03-12 13:00:00,Tuesday,False
279,2013,3,12,14,139.0,102.0,15.0,67.0,1600.0,47.0,5.6,1007.1,2.9,0.0,NNE,1.6,Aotizhongxin,2013-03-12 14:00:00,Tuesday,False
280,2013,3,12,15,135.0,93.0,15.0,63.0,1600.0,39.0,6.4,1007.6,3.2,0.0,N,1.5,Aotizhongxin,2013-03-12 15:00:00,Tuesday,False
281,2013,3,12,16,133.0,102.0,17.0,63.0,1500.0,28.0,6.6,1008.1,3.2,0.0,S,0.6,Aotizhongxin,2013-03-12 16:00:00,Tuesday,False
282,2013,3,12,17,141.0,107.0,19.0,70.0,1600.0,21.0,6.4,1009.4,3.4,0.0,E,1.4,Aotizhongxin,2013-03-12 17:00:00,Tuesday,False
283,2013,3,12,18,124.0,131.0,21.0,79.0,1800.0,20.0,5.8,1011.1,3.1,0.0,E,0.4,Aotizhongxin,2013-03-12 18:00:00,Tuesday,False
284,2013,3,12,19,137.0,140.0,20.0,75.0,2000.0,12.0,3.3,1012.5,2.1,0.0,WSW,0.5,Aotizhongxin,2013-03-12 19:00:00,Tuesday,False
285,2013,3,12,20,160.0,140.0,17.0,74.0,1800.0,12.0,2.9,1014.1,2.2,0.0,N,0.7,Aotizhongxin,2013-03-12 20:00:00,Tuesday,False
286,2013,3,12,21,140.0,101.0,16.0,68.0,1700.0,12.0,3.6,1015.5,2.6,0.0,NNE,0.8,Aotizhongxin,2013-03-12 21:00:00,Tuesday,False
287,2013,3,12,22,88.0,31.0,16.0,63.0,1100.0,12.0,1.9,1016.7,1.3,0.0,N,1.2,Aotizhongxin,2013-03-12 22:00:00,Tuesday,False
288,2013,3,12,23,50.0,50.0,30.0,54.0,800.0,17.0,3.8,1017.7,-5.7,0.0,NNE,0.9,Aotizhongxin,2013-03-12 23:00:00,Tuesday,False
289,2013,3,13,0,22.0,22.0,28.0,21.0,400.0,56.0,3.4,1018.5,-7.1,0.0,NNW,0.9,Aotizhongxin,2013-03-13 00:00:00,Wednesday,False
290,2013,3,13,1,10.0,10.0,16.0,14.0,300.0,68.0,2.7,1018.9,-9.0,0.0,NNE,2.1,Aotizhongxin,2013-03-13 01:00:00,Wednesday,False
291,2013,3,13,2,10.0,10.0,12.0,16.0,300.0,68.0,2.8,1019.3,-8.9,0.0,N,2.4,Aotizhongxin,2013-03-13 02:00:00,Wednesday,False
292,2013,3,13,3,7.0,7.0,11.0,15.0,300.0,69.0,2.4,1019.7,-8.6,0.0,N,1.3,Aotizhongxin,2013-03-13 03:00:00,Wednesday,False
293,2013,3,13,4,11.0,11.0,11.0,16.0,400.0,69.0,0.3,1020.5,-7.5,0.0,NW,0.9,Aotizhongxin,2013-03-13 04:00:00,Wednesday,False
294,2013,3,13,5,3.0,6.0,13.0,20.0,400.0,69.0,-0.9,1021.0,-8.1,0.0,NNE,0.9,Aotizhongxin,2013-03-13 05:00:00,Wednesday,False
295,2013,3,13,6,3.0,6.0,17.0,24.0,500.0,69.0,0.8,1022.2,-8.5,0.0,NNE,1.6,Aotizhongxin,2013-03-13 06:00:00,Wednesday,False
296,2013,3,13,7,3.0,8.0,21.0,40.0,600.0,69.0,3.7,1023.3,-10.0,0.0,NNE,2.9,Aotizhongxin,2013-03-13 07:00:00,Wednesday,False
297,2013,3,13,8,8.0,18.0,35.0,62.0,700.0,69.0,4.8,1024.6,-13.6,0.0,NNE,3.3,Aotizhongxin,2013-03-13 08:00:00,Wednesday,False
298,2013,3,13,9,20.0,24.0,27.0,43.0,600.0,69.0,5.5,1025.2,-10.7,0.0,ENE,3.9,Aotizhongxin,2013-03-13 09:00:00,Wednesday,False
299,2013,3,13,10,16.0,25.0,22.0,32.0,500.0,69.0,6.4,1025.2,-11.3,0.0,ENE,2.6,Aotizhongxin,2013-03-13 10:00:00,Wednesday,False
300,2013,3,13,11,14.0,6.0,14.0,26.0,400.0,69.0,6.6,1024.4,-12.6,0.0,NE,3.6,Aotizhongxin,2013-03-13 11:00:00,Wednesday,False
301,2013,3,13,12,12.0,6.0,10.0,19.0,400.0,71.0,7.6,1023.7,-11.7,0.0,ENE,3.5,Aotizhongxin,2013-03-13 12:00:00,Wednesday,False
302,2013,3,13,13,17.0,6.0,11.0,24.0,400.0,71.0,8.5,1022.9,-13.2,0.0,E,2.3,Aotizhongxin,2013-03-13 13:00:00,Wednesday,False
303,2013,3,13,14,15.0,6.0,10.0,19.0,400.0,77.0,9.5,1022.2,-14.4,0.0,NE,1.6,Aotizhongxin,2013-03-13 14:00:00,Wednesday,False
304,2013,3,13,15,3.0,9.0,11.0,24.0,400.0,77.0,9.7,1021.7,-13.5,0.0,SW,2.0,Aotizhongxin,2013-03-13 15:00:00,Wednesday,False
305,2013,3,13,16,3.0,6.0,11.0,26.0,400.0,77.0,9.1,1021.9,-12.1,0.0,S,1.8,Aotizhongxin,2013-03-13 16:00:00,Wednesday,False
306,2013,3,13,17,3.0,11.0,12.0,37.0,500.0,77.0,7.1,1022.3,-10.7,0.0,SSW,2.7,Aotizhongxin,2013-03-13 17:00:00,Wednesday,False
307,2013,3,13,18,23.0,38.0,12.0,52.0,600.0,77.0,6.1,1022.8,-9.0,0.0,SSW,2.5,Aotizhongxin,2013-03-13 18:00:00,Wednesday,False
308,2013,3,13,19,31.0,59.0,15.0,64.0,700.0,77.0,5.5,1023.5,-8.8,0.0,S,1.5,Aotizhongxin,2013-03-13 19:00:00,Wednesday,False
309,2013,3,13,20,37.0,47.0,16.0,64.0,700.0,77.0,5.0,1023.7,-9.6,0.0,SSW,2.9,Aotizhongxin,2013-03-13 20:00:00,Wednesday,False
310,2013,3,13,21,35.0,39.0,16.0,67.0,700.0,77.0,4.8,1024.0,-8.7,0.0,SSW,3.2,Aotizhongxin,2013-03-13 21:00:00,Wednesday,False
311,2013,3,13,22,37.0,39.0,18.0,67.0,700.0,77.0,4.0,1023.8,-8.1,0.0,SSW,3.2,Aotizhongxin,2013-03-13 22:00:00,Wednesday,False
312,2013,3,13,23,42.0,45.0,21.0,74.0,800.0,77.0,2.9,1024.1,-5.5,0.0,S,2.3,Aotizhongxin,2013-03-13 23:00:00,Wednesday,False
313,2013,3,14,0,62.0,113.0,19.0,71.0,1100.0,77.0,2.5,1024.2,-3.8,0.0,SSW,2.4,Aotizhongxin,2013-03-14 00:00:00,Thursday,False
314,2013,3,14,1,71.0,88.0,11.0,67.0,1399.0,77.0,1.6,1024.5,-4.1,0.0,SSW,1.0,Aotizhongxin,2013-03-14 01:00:00,Thursday,False
315,2013,3,14,2,60.0,66.0,10.0,65.0,1399.0,77.0,1.3,1023.9,-4.6,0.0,SSW,1.5,Aotizhongxin,2013-03-14 02:00:00,Thursday,False
316,2013,3,14,3,65.0,53.0,11.0,60.0,1200.0,77.0,-0.1,1023.8,-4.7,0.0,WNW,0.5,Aotizhongxin,2013-03-14 03:00:00,Thursday,False
317,2013,3,14,4,49.0,53.0,12.0,57.0,1200.0,77.0,-0.5,1023.9,-3.9,0.0,NE,2.4,Aotizhongxin,2013-03-14 04:00:00,Thursday,False
318,2013,3,14,5,72.0,77.0,12.0,67.0,1500.0,77.0,-0.8,1024.3,-4.0,0.0,NNE,1.9,Aotizhongxin,2013-03-14 05:00:00,Thursday,False
